address,real_address,prefix,number,tagname,description,tag_type,source,alias,SCADA_tagname
H24,H24,H,24,EXT2_4TH_COOK_COUNTER,"""EXT2 4th Cook Counter""",REAL,PLC,EXT_H_array[24],[]
H24.00,H24.00,H,24.00,EXT_ADDR_H24,,BOOL,PLC,EXT_H_array[24].00,[]
H25,H25,H,25,EXT3_3RD_COOK_COUNTER,"""EXT3 3rd Cook Counter""",REAL,PLC,EXT_H_array[25],[]
H25.00,H25.00,H,25.00,EXT_ADDR_H25,,BOOL,PLC,EXT_H_array[25].00,[]
H26,H26,H,26,EXT3_4TH_COOK_COUNTER,"""EXT3 4th Cook Counter""",REAL,PLC,EXT_H_array[26],[]
H26.00,H26.00,H,26.00,EXT_ADDR_H26,,BOOL,PLC,EXT_H_array[26].00,[]
H27,H27,H,27,EXT4_3RD_COOK_COUNTER,"""EXT4 3rd Cook Counter""",REAL,PLC,EXT_H_array[27],[]
H27.00,H27.00,H,27.00,EXT_ADDR_H27,,BOOL,PLC,EXT_H_array[27].00,[]
H28,H28,H,28,EXT4_4TH_COOK_COUNTER,"""EXT4 4th Cook Counter""",REAL,PLC,EXT_H_array[28],[]
H28.00,H28.00,H,28.00,EXT_ADDR_H28,,BOOL,PLC,EXT_H_array[28].00,[]
H29,H29,H,29,EXT_ADDR_H29,,DINT,PLC,EXT_H_array[29],[]
H29.00,H29.00,H,29.00,MANUAL_RESET,"""Manual Reset""",BOOL,PLC,EXT_H_array[29].00,[]
H30,H30,H,30,EXT_ADDR_H30,,DINT,PLC,,[]
H31,H31,H,31,EXT_ADDR_H31,,DINT,BOTH,,['EXT_HE1_ON_TIME']
H32,H32,H,32,EXT_ADDR_H32,,DINT,BOTH,,['EXT_HE2_ON_TIME']
H33,H33,H,33,EXT_ADDR_H33,,DINT,BOTH,,['EXT_HE1_HE2_ON_TIME_AO1']
H34,H34,H,34,EXT_ADDR_H34,,DINT,BOTH,,['EXT_1_1_TOTAL_FILL_AO']
H35,H35,H,35,EXT_ADDR_H35,,DINT,PLC,EXT_H_array[35],[]
H36,H36,H,36,EXT_ADDR_H36,,DINT,BOTH,,['EXT_1_1_TOTAL_FILL']
H90,H90,H,90,EXT_ADDR_H90,,DINT,PLC,EXT_H_array[90],[]
H90.00,H90.00,H,90.00,Tag_1AIRSHOTCMD,"""AIR SHOT COMMAND FOR EXTRACTOR #1""",BOOL,PLC,EXT_H_array[90].00,[]
H90.01,H90.01,H,90.01,Tag_2AIRSHOTCMD,"""AIR SHOT COMMAND FOR EXTRACTOR #2""",BOOL,PLC,EXT_H_array[90].01,[]
H90.02,H90.02,H,90.02,Tag_3AIRSHOTCMD,"""AIR SHOT COMMAND FOR EXTRACTOR #3""",BOOL,PLC,EXT_H_array[90].02,[]
H90.03,H90.03,H,90.03,Tag_4AIRSHOTCMD,"""AIR SHOT COMMAND FOR EXTRACTOR #4""",BOOL,PLC,EXT_H_array[90].03,[]
H91,H91,H,91,EXT_ADDR_H91,,DINT,PLC,EXT_H_array[91],[]
H91.01,H91.01,H,91.01,HE1_TEMP,"""EXTRACTOR #1 HEAT EXCHANGER REACHED SETPOINT""",BOOL,PLC,EXT_H_array[91].01,[]
H91.02,H91.02,H,91.02,HE2_TEMP,"""EXTRACTOR #2 HEAT EXCHANGER REACHED SETPOINT""",BOOL,PLC,EXT_H_array[91].02,[]
H91.03,H91.03,H,91.03,HE3_TEMP,"""EXTRACTOR #3 HEAT EXCHANGER REACHED SETPOINT""",BOOL,PLC,EXT_H_array[91].03,[]
H91.04,H91.04,H,91.04,HE4_TEMP,"""EXTRACTOR #4 HEAT EXCHANGER REACHED SETPOINT""",BOOL,PLC,EXT_H_array[91].04,[]
H92,H92,H,92,EXT_ADDR_H92,,DINT,PLC,EXT_H_array[92],[]
H92.00,H92.00,H,92.00,SUPPLY_ALM,"""SUPPLY ALARM""",BOOL,BOTH,EXT_H_array[92].00,['EXT_ALARM_FILL_ALARM']
H92.01,H92.01,H,92.01,FILL_FLOW_ALM,"""FILL FLOW ALARM""",BOOL,BOTH,EXT_H_array[92].01,['EXT_ALARM_WATER_FILL_NO_FLOW']
H92.02,H92.02,H,92.02,WF_FLOW_ALM,"""WF FLOW ALARM""",BOOL,BOTH,EXT_H_array[92].02,['EXT_ALARM_WF_FILL_NO_FLOW']
H92.03,H92.03,H,92.03,PU120_NOFLO_ALM,"""PU120 NO FLOW ALARM""",BOOL,BOTH,EXT_H_array[92].03,['EXT_ALARM_PU120_NO_FLOW']
H92.04,H92.04,H,92.04,PU340_NOFLO_ALM,"""PU340 NO FLOW ALARM""",BOOL,BOTH,EXT_H_array[92].04,['EXT_ALARM_PU340_NO_FLOW']
H92.05,H92.05,H,92.05,START_CENTRIFUGE_ALARM,"""START CENTRIFUGE ALARM.""",BOOL,BOTH,EXT_H_array[92].05,['EXT_CENTRIFUGE_START']
H92.06,H92.06,H,92.06,LARD_PUMP_NOT_RUNNING,"""Lard Pump Not Running Alarm""",BOOL,PLC,EXT_H_array[92].06,[]
H92.07,H92.07,H,92.07,LARD_PUMP_ALARM_2,"""Lard Pump Alarm #2""",BOOL,BOTH,EXT_H_array[92].07,['EXT_CENTRIFUDGE_LARD_PUMP_AL2']
H92.08,H92.08,H,92.08,WF_PUMP_NOT_RUNNING,"""WF Pump Not Running Alarm""",BOOL,PLC,EXT_H_array[92].08,[]
H92.09,H92.09,H,92.09,WF_PUMP_ALARM_2,"""WF Pump Alarm #2""",BOOL,BOTH,EXT_H_array[92].09,['EXT_CENTRIFUDGE_WF_PUMP_AL2']
H92.11,H92.11,H,92.11,CFT_1_AGITATOR_RUNNING,"""CFT #1 AGITATOR RUNNING""",BOOL,BOTH,EXT_H_array[92].11,['EXT_CENTRIFUGE_AGITATOR_1']
H92.12,H92.12,H,92.12,CFT_2_AGITATOR_RUNNING,"""CFT #2 AGITATOR RUNNING""",BOOL,BOTH,EXT_H_array[92].12,['EXT_CENTRIFUGE_AGITATOR_2']
H92.13,H92.13,H,92.13,CFT_3_AGITATOR_RUNNING,"""CFT #3 AGITATOR RUNNING""",BOOL,BOTH,EXT_H_array[92].13,['EXT_CENTRIFUGE_AGITATOR_3']
H92.14,H92.14,H,92.14,LARD_TANK_OVERFLOWING,"""Lard Tank Overflowing""",BOOL,PLC,EXT_H_array[92].14,[]
H92.15,H92.15,H,92.15,WF_TANK_OVERFLOWING,"""WF Tank Overflowing""",BOOL,BOTH,EXT_H_array[92].15,['EXT_CENTRIFUDGE_WF_PUMP_AL1']
H93,H93,H,93,EXT_ADDR_H93,,DINT,PLC,,[]
H94,H94,H,94,EXT_ADDR_H94,,DINT,PLC,EXT_H_array[94],[]
H94.04,H94.04,H,94.04,EXT_12_LOW_FLOW,"""EXT 1/2 LOW FLOW ALARM""",BOOL,BOTH,EXT_H_array[94].04,['EXT_RECIRC1/2_FLOW_ALARM']
H94.05,H94.05,H,94.05,EXT_34_LOW_FLOW,"""EXT 3/4 LOW FLOW ALARM""",BOOL,BOTH,EXT_H_array[94].05,['EXT_RECIRC3/4_FLOW_ALARM']
H100,H100,H,100,EXT_ADDR_H100,,DINT,PLC,EXT_H_array[100],[]
H100.00,H100.00,H,100.00,PRT1_ADVANCE,"""PRT1 Advance Step""",BOOL,BOTH,EXT_H_array[100].00,"['N_PRE_ADVANCE_P1_DI', 'N_PRE_ADVANCE_P1', 'N_PRE_ADVANCE_P1_DO']"
H100.01,H100.01,H,100.01,PRT1_DROP_START,"""Sequence Start""",BOOL,BOTH,EXT_H_array[100].01,"['N_PRE_RIND_DROP_1_START', 'N_PRE_RIND_DROP_1_START_DI', 'N_PRE_RIND_DROP_1_START_DO']"
H100.03,H100.03,H,100.03,PRT1_DROP_SKIP,"""Sequence Skip""",BOOL,BOTH,EXT_H_array[100].03,"['N_PRE_RIND_DROP_1_SKIP', 'N_PRE_RIND_DROP_1_SKIP_DI', 'N_PRE_RIND_DROP_1_SKIP_DO', 'N_PRE_RIND_DROP_1_SKIP_MDO']"
H100.04,H100.04,H,100.04,PRT1_PREWASH_START,"""Sequence Start""",BOOL,BOTH,EXT_H_array[100].04,"['N_PRE_PREWASH_1_START', 'N_PRE_PREWASH_1_START_DI', 'N_PRE_PREWASH_1_START_DO']"
H100.05,H100.05,H,100.05,PRT1_PREWASH_AUTO,"""Sequence Auto""",BOOL,BOTH,EXT_H_array[100].05,"['N_PRE_PRT1_PREWASH_AUTO', 'N_PRE_PRT1_PREWASH_AUTO_DI', 'N_PRE_PRT1_PREWASH_AUTO_DO']"
H100.06,H100.06,H,100.06,PRT1_PREWASH_SKIP,"""Sequence Skip""",BOOL,BOTH,EXT_H_array[100].06,"['N_PRE_PREWASH_1_SKIP', 'N_PRE_PREWASH_1_SKIP_DI', 'N_PRE_PREWASH_1_SKIP_DO', 'N_PRE_PREWASH_1_SKIP_MDO']"
H100.07,H100.07,H,100.07,PRT1_ACID_START,"""Sequence Start""",BOOL,BOTH,EXT_H_array[100].07,"['N_PRE_ACID_1_START_DI', 'N_PRE_ACID_1_START', 'N_PRE_ACID_1_START_DO']"
H100.08,H100.08,H,100.08,PRT1_ACID_AUTO,"""Sequence Auto""",BOOL,BOTH,EXT_H_array[100].08,"['N_PRE_PRT1_ACID_AUTO', 'N_PRE_PRT1_ACID_AUTO_DI', 'N_PRE_PRT1_ACID_AUTO_DO']"
H100.09,H100.09,H,100.09,PRT1_ACID_SKIP,"""Sequence Skip""",BOOL,BOTH,EXT_H_array[100].09,"['N_PRE_ACID_1_SKIP_DI', 'N_PRE_ACID_1_SKIP', 'N_PRE_ACID_1_SKIP_DO', 'N_PRE_ACID_1_SKIP_MDO']"
H100.11,H100.11,H,100.11,PRT1_POSTWI_AUTO,"""Sequence Auto""",BOOL,BOTH,EXT_H_array[100].11,"['N_PRE_PRT1_POSTWI_AUTO', 'N_PRE_PRT1_POSTWI_AUTO_DI', 'N_PRE_PRT1_POSTWI_AUTO_DO']"
H100.12,H100.12,H,100.12,PRT1_POSTWI_SKIP,"""Sequence Skip""",BOOL,BOTH,EXT_H_array[100].12,"['N_PRE_POSTW1_1_SKIP_DI', 'N_PRE_POSTW1_1_SKIP', 'N_PRE_POSTW1_1_SKIP_DO', 'N_PRE_POSTW1_1_SKIP_MDO']"
H100.13,H100.13,H,100.13,PRT1_POSTWII_START,"""Sequence Start""",BOOL,BOTH,EXT_H_array[100].13,"['N_PRE_POSTW2_1_START_DI', 'N_PRE_POSTW2_1_START', 'N_PRE_POSTW2_1_START_DO']"
H100.14,H100.14,H,100.14,PRT1_POSTWII_AUTO,"""Sequence Auto""",BOOL,BOTH,EXT_H_array[100].14,"['N_PRE_PRT1_POSTWII_AUTO', 'N_PRE_PRT1_POSTWII_AUTO_DI', 'N_PRE_PRT1_POSTWII_AUTO_DO']"
H100.15,H100.15,H,100.15,PRT1_POSTWII_SKIP,"""Sequence Skip""",BOOL,BOTH,EXT_H_array[100].15,"['N_PRE_POSTW2_1_SKIP_DI', 'N_PRE_POSTW2_1_SKIP', 'N_PRE_POSTW2_1_SKIP_DO', 'N_PRE_POSTW2_1_SKIP_MDO']"
H101,H101,H,101,EXT_ADDR_H101,,DINT,PLC,EXT_H_array[101],[]
H101.00,H101.00,H,101.00,PRT1_POSTWIII_START,"""Sequence Start""",BOOL,BOTH,EXT_H_array[101].00,"['N_PRE_POSTW3_1_START_DI', 'N_PRE_POSTW3_1_START', 'N_PRE_POSTW3_1_START_DO']"
H101.01,H101.01,H,101.01,PRT1_POSTWIII_AUTO,"""Sequence Auto""",BOOL,BOTH,EXT_H_array[101].01,"['N_PRE_PRT1_POSTWIII_AUTO', 'N_PRE_PRT1_POSTWIII_AUTO_DI', 'N_PRE_PRT1_POSTWIII_AUTO_DO']"
H101.02,H101.02,H,101.02,PRT1_POSTWIII_SKIP,"""Sequence Skip""",BOOL,BOTH,EXT_H_array[101].02,"['N_PRE_POSTW3_1_SKIP_DI', 'N_PRE_POSTW3_1_SKIP', 'N_PRE_POSTW3_1_SKIP_DO', 'N_PRE_POSTW3_1_SKIP_MDO']"
H101.03,H101.03,H,101.03,PRT1_DROP_EXT_START,"""Sequence Start""",BOOL,BOTH,EXT_H_array[101].03,"['N_PRE_DROP_EXT_1_START_DI', 'N_PRE_DROP_EXT_1_START', 'N_PRE_DROP_EXT_1_START_DO']"
H101.04,H101.04,H,101.04,PRT1_DROP_EXT_AUTO,"""Sequence Auto""",BOOL,BOTH,EXT_H_array[101].04,"['N_PRE_PRT1_DROP_EXT_AUTO', 'N_PRE_PRT1_DROP_EXT_AUTO_DI', 'N_PRE_PRT1_DROP_EXT_AUTO_DO']"
H101.05,H101.05,H,101.05,PRT1_DROP_EXT_SKIP,"""Sequence Skip""",BOOL,BOTH,EXT_H_array[101].05,"['N_PRE_DROP_EXT_1_SKIP_DI', 'N_PRE_DROP_EXT_1_SKIP', 'N_PRE_DROP_EXT_1_SKIP_DO', 'N_PRE_DROP_EXT_1_SKIP_MDO']"
H101.06,H101.06,H,101.06,PRT1_WATER_REQ,"""PRT1 Water Request""",BOOL,BOTH,EXT_H_array[101].06,"['N_PRE_PRT1_WATER_REQ', 'N_PRE_PRT1_WATER_REQ_DI', 'N_PRE_PRT1_WATER_REQ_DO']"
H101.07,H101.07,H,101.07,PRT1_WATER_IND,"""PRT1 Water Indicator""",BOOL,BOTH,EXT_H_array[101].07,"['N_PRE_PRT1_WATER_IND', 'N_PRE_PRT1_WATER_IND_DI', 'N_PRE_PRT1_WATER_IND_DO']"
H101.08,H101.08,H,101.08,PRT1_DRAIN_REQ,"""PRT1 Drain Request""",BOOL,BOTH,EXT_H_array[101].08,"['N_PRE_PRT1_DRAIN_REQ', 'N_PRE_PRT1_DRAIN_REQ_DI', 'N_PRE_PRT1_DRAIN_REQ_DO']"
H101.09,H101.09,H,101.09,PRT1_DRAIN_IND,"""PRT1 Drain Indicator""",BOOL,BOTH,EXT_H_array[101].09,"['N_PRE_PRT1_DRAIN_IND', 'N_PRE_PRT1_DRAIN_IND_DI', 'N_PRE_PRT1_DRAIN_IND_DO']"
H101.11,H101.11,H,101.11,PRT1_ACID_IND,"""PRT1 Acid Indicator""",BOOL,BOTH,EXT_H_array[101].11,"['N_PRE_PRT1_ACID_IND', 'N_PRE_PRT1_ACID_IND_DI', 'N_PRE_PRT1_ACID_IND_DO']"
H101.12,H101.12,H,101.12,PRT1_DROP_EXT_STOP,"""Sequence Stop""",BOOL,BOTH,EXT_H_array[101].12,"['N_PRE_PRT1_DROP_EXT_STOP', 'N_PRE_PRT1_DROP_EXT_STOP_DI', 'N_PRE_PRT1_DROP_EXT_STOP_DO']"
H101.13,H101.13,H,101.13,PRT1_ADVANCE_REQ,"""Sequence Step Advance Request""",BOOL,BOTH,EXT_H_array[101].13,"['N_PRE_PRT1_ADVANCE_REQ', 'N_PRE_PRT1_ADVANCE_REQ_DI', 'N_PRE_PRT1_ADVANCE_REQ_DO']"
H101.14,H101.14,H,101.14,PRT1_ADVANCE_ACT_TIM,"""Sequence Step Advance Request""",BOOL,BOTH,EXT_H_array[101].14,"['N_PRE_PRT1_ADVANCE_ACT_TIM', 'N_PRE_PRT1_ADVANCE_ACT_TIM_DI', 'N_PRE_PRT1_ADVANCE_ACT_TIM_DO']"
H101.15,H101.15,H,101.15,PRT1_SEQ_TIM_EN,"""Sequence Timer Enabled""",BOOL,BOTH,EXT_H_array[101].15,"['N_PRE_PRT1_SEQ_TIM_EN', 'N_PRE_PRT1_SEQ_TIM_EN_DI', 'N_PRE_PRT1_SEQ_TIM_EN_DO']"
H102,H102,H,102,EXT_ADDR_H102,,DINT,PLC,EXT_H_array[102],[]
H102.00,H102.00,H,102.00,LT_1001_ALMH,"""Rind Level High High""",BOOL,PLC,EXT_H_array[102].00,[]
H102.02,H102.02,H,102.02,LT_1002_ALMH,"""PRT Level High""",BOOL,PLC,EXT_H_array[102].02,[]
H102.07,H102.07,H,102.07,PRT1_CHP_IND1,"""Chopping Indication""",BOOL,BOTH,EXT_H_array[102].07,"['N_PRE_PRT1_CHP_IND1', 'N_PRE_PRT1_CHP_IND1_DI', 'N_PRE_PRT1_CHP_IND1_DO']"
H102.08,H102.08,H,102.08,PRT1_TIM_RESET,"""Pretreatment Timers Reset""",BOOL,BOTH,EXT_H_array[102].08,['N_PRE_PRT1_TIMER_RESET']
H102.10,H102.10,H,102.10,RIND_HIGH_LEVEL,"""Rind High Level""",BOOL,PLC,EXT_H_array[102].10,[]
H102.11,H102.11,H,102.11,RHT_1_SELECTED,"""RHT 1 selected""",BOOL,PLC,EXT_H_array[102].11,[]
H102.12,H102.12,H,102.12,RHT_1_ALARM_WHILE,"""RHT 1 alarm while chopping""",BOOL,PLC,EXT_H_array[102].12,[]
H103,H103,H,103,EXT_ADDR_H103,,DINT,PLC,EXT_H_array[103],[]
H103.00,H103.00,H,103.00,M1000_MANUAL,"""M1000 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].00,"['N_PRE_M1000_MANUAL_DI', 'N_PRE_M1000_MANUAL', 'N_PRE_M1000_MANUAL_DO']"
H103.02,H103.02,H,103.02,V1001_MANUAL,"""RHT1 Drain Valve 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].02,"['N_PRE_V1001_MANUAL', 'N_PRE_V1001_MANUAL_DI', 'N_PRE_V1001_MANUAL_DO']"
H103.03,H103.03,H,103.03,V1002_MANUAL,"""RHT1 Slide Gate Valve 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].03,"['N_PRE_V1002_MANUAL', 'N_PRE_V1002_MANUAL_DI', 'N_PRE_V1002_MANUAL_DO']"
H103.04,H103.04,H,103.04,V1003_MANUAL,"""PRT1 Spray Ball Cold Water Valve  1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].04,"['N_PRE_V1003_MANUAL', 'N_PRE_V1003_MANUAL_DI', 'N_PRE_V1003_MANUAL_DO']"
H103.05,H103.05,H,103.05,V1004_MANUAL,"""PRT1 Drain Valve 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].05,"['N_PRE_V1004_MANUAL', 'N_PRE_V1004_MANUAL_DI', 'N_PRE_V1004_MANUAL_DO']"
H103.07,H103.07,H,103.07,V1006_MANUAL,"""PRT1 Cold Water Valve 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].07,"['N_PRE_V1006_MANUAL', 'N_PRE_V1006_MANUAL_DI', 'N_PRE_V1006_MANUAL_DO']"
H103.08,H103.08,H,103.08,V1007_MANUAL,"""PRT1 Discharge Valve 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].08,"['N_PRE_V1007_MANUAL', 'N_PRE_V1007_MANUAL_DI', 'N_PRE_V1007_MANUAL_DO']"
H103.09,H103.09,H,103.09,V1008_MANUAL,"""RHT1 Cold Water valve 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].09,"['N_PRE_V1008_MANUAL', 'N_PRE_V1008_MANUAL_DI', 'N_PRE_V1008_MANUAL_DO']"
H103.11,H103.11,H,103.11,V1010_MANUAL,"""PRT1 Acid Dosing Valve 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].11,"['N_PRE_V1010_MANUAL', 'N_PRE_V1010_MANUAL_DI', 'N_PRE_V1010_MANUAL_DO']"
H103.12,H103.12,H,103.12,V1011_MANUAL,"""Caustic Dosing Valve for PRT1 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].12,"['N_PRE_V1011_MANUAL', 'N_PRE_V1011_MANUAL_DI', 'N_PRE_V1011_MANUAL_DO']"
H103.13,H103.13,H,103.13,V1012_MANUAL,"""Caustic Dosing Valve for RHT1 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].13,"['N_PRE_V1012_MANUAL', 'N_PRE_V1012_MANUAL_DI', 'N_PRE_V1012_MANUAL_DO']"
H103.14,H103.14,H,103.14,V1013_MANUAL,"""Caustic Dosing Valve for EXT1 1=Manual 0=Auto""",BOOL,BOTH,EXT_H_array[103].14,"['N_PRE_V1013_MANUAL', 'N_PRE_V1013_MANUAL_DI', 'N_PRE_V1013_MANUAL_DO']"
H104,H104,H,104,EXT_ADDR_H104,,DINT,PLC,EXT_H_array[104],[]
H104.00,H104.00,H,104.00,M1000_HMI_CMD,"""M1000 HMI CMD""",BOOL,BOTH,EXT_H_array[104].00,"['N_PRE_M1000_HMI_CMD_DI', 'N_PRE_M1000_HMI_CMD', 'N_PRE_M1000_HMI_CMD_DO']"
H104.02,H104.02,H,104.02,V1001_HMI_CMD,"""RHT1 Drain Valve HMI CMD""",BOOL,BOTH,EXT_H_array[104].02,"['N_PRE_V1001_HMI_CMD', 'N_PRE_V1001_HMI_CMD_DI', 'N_PRE_V1001_HMI_CMD_DO']"
H104.03,H104.03,H,104.03,V1002_HMI_CMD,"""RHT1 Slide Gate Valve HMI CMD""",BOOL,BOTH,EXT_H_array[104].03,"['N_PRE_V1002_HMI_CMD', 'N_PRE_V1002_HMI_CMD_DI', 'N_PRE_V1002_HMI_CMD_DO']"
H104.04,H104.04,H,104.04,V1003_HMI_CMD,"""PRT1 Spray Ball Cold Water Valve  HMI CMD""",BOOL,BOTH,EXT_H_array[104].04,"['N_PRE_V1003_HMI_CMD', 'N_PRE_V1003_HMI_CMD_DI', 'N_PRE_V1003_HMI_CMD_DO']"
H104.05,H104.05,H,104.05,V1004_HMI_CMD,"""PRT1 Drain Valve HMI CMD""",BOOL,BOTH,EXT_H_array[104].05,"['N_PRE_V1004_HMI_CMD', 'N_PRE_V1004_HMI_CMD_DI', 'N_PRE_V1004_HMI_CMD_DO']"
H104.06,H104.06,H,104.06,V1005_HMI_CMD,"""PRT1 Drain Valve HMI CMD""",BOOL,BOTH,EXT_H_array[104].06,"['N_PRE_V1005_HMI_CMD', 'N_PRE_V1005_HMI_CMD_DI', 'N_PRE_V1005_HMI_CMD_DO']"
H104.07,H104.07,H,104.07,V1006_HMI_CMD,"""PRT1 Cold Water Valve HMI CMD""",BOOL,BOTH,EXT_H_array[104].07,"['N_PRE_V1006_HMI_CMD', 'N_PRE_V1006_HMI_CMD_DI', 'N_PRE_V1006_HMI_CMD_DO']"
H104.08,H104.08,H,104.08,V1007_HMI_CMD,"""PRT1 Discharge Valve HMI CMD""",BOOL,BOTH,EXT_H_array[104].08,"['N_PRE_V1007_HMI_CMD', 'N_PRE_V1007_HMI_CMD_DI', 'N_PRE_V1007_HMI_CMD_DO']"
H104.09,H104.09,H,104.09,V1008_HMI_CMD,"""RHT1 Cold Water valve HMI CMD""",BOOL,BOTH,EXT_H_array[104].09,"['N_PRE_V1008_HMI_CMD', 'N_PRE_V1008_HMI_CMD_DI', 'N_PRE_V1008_HMI_CMD_DO']"
H104.11,H104.11,H,104.11,V1010_HMI_CMD,"""PRT1 Acid Dosing Valve HMI CMD""",BOOL,BOTH,EXT_H_array[104].11,"['N_PRE_V1010_HMI_CMD', 'N_PRE_V1010_HMI_CMD_DI', 'N_PRE_V1010_HMI_CMD_DO']"
H104.12,H104.12,H,104.12,V1011_HMI_CMD,"""Caustic Dosing Valve for PRT1 HMI CMD""",BOOL,BOTH,EXT_H_array[104].12,"['N_PRE_V1011_HMI_CMD', 'N_PRE_V1011_HMI_CMD_DI', 'N_PRE_V1011_HMI_CMD_DO']"
H104.13,H104.13,H,104.13,V1012_HMI_CMD,"""Caustic Dosing Valve for RHT1 HMI CMD""",BOOL,BOTH,EXT_H_array[104].13,"['N_PRE_V1012_HMI_CMD', 'N_PRE_V1012_HMI_CMD_DI', 'N_PRE_V1012_HMI_CMD_DO']"
H104.14,H104.14,H,104.14,V1013_HMI_CMD,"""Caustic Dosing Valve for EXT1 HMI CMD""",BOOL,BOTH,EXT_H_array[104].14,"['N_PRE_V1013_HMI_CMD', 'N_PRE_V1013_HMI_CMD_DI', 'N_PRE_V1013_HMI_CMD_DO']"
H105,H105,H,105,EXT_ADDR_H105,,DINT,PLC,EXT_H_array[105],[]
H105.00,H105.00,H,105.00,M1000_AUTO_CMD,"""M1000 AUTO CMD""",BOOL,BOTH,EXT_H_array[105].00,"['N_PRE_M1000_AUTO_CMD_DI', 'N_PRE_M1000_AUTO_CMD', 'N_PRE_M1000_AUTO_CMD_DO']"
H105.02,H105.02,H,105.02,V1001_AUTO_CMD,"""RHT1 Drain Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[105].02,"['N_PRE_V1001_AUTO_CMD', 'N_PRE_V1001_AUTO_CMD_DI', 'N_PRE_V1001_AUTO_CMD_DO']"
H105.03,H105.03,H,105.03,V1002_AUTO_CMD,"""RHT1 Slide Gate Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[105].03,"['N_PRE_V1002_AUTO_CMD', 'N_PRE_V1002_AUTO_CMD_DI', 'N_PRE_V1002_AUTO_CMD_DO']"
H105.04,H105.04,H,105.04,V1003_AUTO_CMD,"""PRT1 Spray Ball Cold Water Valve  AUTO CMD""",BOOL,BOTH,EXT_H_array[105].04,"['N_PRE_V1003_AUTO_CMD', 'N_PRE_V1003_AUTO_CMD_DI', 'N_PRE_V1003_AUTO_CMD_DO']"
H105.05,H105.05,H,105.05,V1004_AUTO_CMD,"""PRT1 Drain Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[105].05,"['N_PRE_V1004_AUTO_CMD', 'N_PRE_V1004_AUTO_CMD_DI', 'N_PRE_V1004_AUTO_CMD_DO']"
H105.06,H105.06,H,105.06,V1005_AUTO_CMD,"""PRT1 Drain Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[105].06,"['N_PRE_V1005_AUTO_CMD', 'N_PRE_V1005_AUTO_CMD_DI', 'N_PRE_V1005_AUTO_CMD_DO']"
H105.07,H105.07,H,105.07,V1006_AUTO_CMD,"""PRT1 Cold Water Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[105].07,"['N_PRE_V1006_AUTO_CMD', 'N_PRE_V1006_AUTO_CMD_DI', 'N_PRE_V1006_AUTO_CMD_DO']"
H105.08,H105.08,H,105.08,V1007_AUTO_CMD,"""PRT1 Discharge Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[105].08,"['N_PRE_V1007_AUTO_CMD', 'N_PRE_V1007_AUTO_CMD_DI', 'N_PRE_V1007_AUTO_CMD_DO']"
H105.09,H105.09,H,105.09,V1008_AUTO_CMD,"""RHT1 Cold Water valve AUTO CMD""",BOOL,BOTH,EXT_H_array[105].09,"['N_PRE_V1008_AUTO_CMD', 'N_PRE_V1008_AUTO_CMD_DI', 'N_PRE_V1008_AUTO_CMD_DO']"
H105.11,H105.11,H,105.11,V1010_AUTO_CMD,"""PRT1 Acid Dosing Valve AUTO CMD""",BOOL,BOTH,EXT_H_array[105].11,"['N_PRE_V1010_AUTO_CMD', 'N_PRE_V1010_AUTO_CMD_DI', 'N_PRE_V1010_AUTO_CMD_DO']"
H105.12,H105.12,H,105.12,V1011_AUTO_CMD,"""Caustic Dosing Valve for PRT1 AUTO CMD""",BOOL,BOTH,EXT_H_array[105].12,"['N_PRE_V1011_AUTO_CMD', 'N_PRE_V1011_AUTO_CMD_DI', 'N_PRE_V1011_AUTO_CMD_DO']"
H105.13,H105.13,H,105.13,V1012_AUTO_CMD,"""Caustic Dosing Valve for RHT1 AUTO CMD""",BOOL,BOTH,EXT_H_array[105].13,"['N_PRE_V1012_AUTO_CMD', 'N_PRE_V1012_AUTO_CMD_DI', 'N_PRE_V1012_AUTO_CMD_DO']"
H105.14,H105.14,H,105.14,V1013_AUTO_CMD,"""Caustic Dosing Valve for EXT1 AUTO CMD""",BOOL,BOTH,EXT_H_array[105].14,"['N_PRE_V1013_AUTO_CMD', 'N_PRE_V1013_AUTO_CMD_DI', 'N_PRE_V1013_AUTO_CMD_DO']"
H106,H106,H,106,EXT_ADDR_H106,,DINT,PLC,EXT_H_array[106],[]
